congress,chamber,session,roll_call,bill,date,democratic,description,document_number,document_title,independent,question,question_text,republican,result,source,tie_breaker,tie_breaker_vote,time,total,url,vote_type,vote_uri
110,Senate,2,125,"{'bill_id': 'hr3121-110', 'number': 'H.R.3121', 'sponsor_id': 'W000187', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr3121.json', 'title': 'To restore the financial solvency of the national flood insurance program and to provide for such program to make available multiperil coverage for damage resulting from windstorms and floods, and for other purposes.', 'latest_action': 'Message on House action received in Senate and at desk: House requests a conference.'}",2008-05-13,"{'yes': 45, 'no': 4, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",H.R. 3121 As Amended; Flood Insurance Reform and Modernization Act of 2007,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On Passage of the Bill,,"{'yes': 45, 'no': 2, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Passed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00125.xml,,,12:08:00,"{'yes': 92, 'no': 6, 'present': 0, 'not_voting': 2}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00125,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/125.json
110,Senate,2,126,"{'bill_id': 'hr980-110', 'number': 'H.R.980', 'sponsor_id': 'K000172', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr980.json', 'title': 'To provide collective bargaining rights for public safety officers employed by States or their political subdivisions.', 'latest_action': 'Cloture motion on the measure withdrawn by unanimous consent in Senate.'}",2008-05-13,"{'yes': 49, 'no': 0, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Motion to Invoke Cloture on the Motion to Proceed to H.R. 980; Public Safety Employer-Employee Cooperation Act of 2007,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Cloture Motion,,"{'yes': 18, 'no': 29, 'present': 0, 'not_voting': 2, 'majority_position': 'No'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00126.xml,,,12:24:00,"{'yes': 69, 'no': 29, 'present': 0, 'not_voting': 2}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00126,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/126.json
110,Senate,2,127,"{'bill_id': 'hr980-110', 'number': 'H.R.980', 'sponsor_id': 'K000172', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr980.json', 'title': 'To provide collective bargaining rights for public safety officers employed by States or their political subdivisions.', 'latest_action': 'Cloture motion on the measure withdrawn by unanimous consent in Senate.'}",2008-05-14,"{'yes': 47, 'no': 0, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Motion to Table Graham Amdt. No. 4763; To improve educational assistance for members of the Armed Forces and veterans in order to enhance recruitment and retention for the Armed Forces.,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion to Table ,,"{'yes': 6, 'no': 42, 'present': 0, 'not_voting': 1, 'majority_position': 'No'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00127.xml,,,14:50:00,"{'yes': 55, 'no': 42, 'present': 0, 'not_voting': 3}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00127,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/127.json
110,Senate,2,128,"{'bill_id': 'hr2419-110', 'number': 'H.R.2419', 'sponsor_id': 'P000258', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr2419.json', 'title': 'To provide for the continuation of agricultural programs through fiscal year 2012, and for other purposes.', 'latest_action': 'Became Public Law No: 110-234.'}",2008-05-15,"{'yes': 45, 'no': 1, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}","Motion to Waive S. Con. Res. 21, 110th Congress, sect. 203 re: Conference Report to accompany H.R. 2419; Food and Energy Security Act of 2007",,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion,,"{'yes': 27, 'no': 20, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00128.xml,,,11:31:00,"{'yes': 74, 'no': 21, 'present': 0, 'not_voting': 5}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00128,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/128.json
110,Senate,2,129,"{'bill_id': 'hr2419-110', 'number': 'H.R.2419', 'sponsor_id': 'P000258', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr2419.json', 'title': 'To provide for the continuation of agricultural programs through fiscal year 2012, and for other purposes.', 'latest_action': 'Became Public Law No: 110-234.'}",2008-05-15,"{'yes': 43, 'no': 4, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}","Motion to Waive Rule XLIV, 8(a) re: H.R. 2419 Conference Report; Food and Energy Security Act of 2007",,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion,,"{'yes': 17, 'no': 30, 'present': 0, 'not_voting': 2, 'majority_position': 'No'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00129.xml,,,11:55:00,"{'yes': 62, 'no': 34, 'present': 0, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00129,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/129.json
110,Senate,2,130,"{'bill_id': 'hr2419-110', 'number': 'H.R.2419', 'sponsor_id': 'P000258', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr2419.json', 'title': 'To provide for the continuation of agricultural programs through fiscal year 2012, and for other purposes.', 'latest_action': 'Became Public Law No: 110-234.'}",2008-05-15,"{'yes': 44, 'no': 2, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",Conference Report to Accompany H.R. 2419; Food and Energy Security Act of 2007,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Conference Report,,"{'yes': 35, 'no': 13, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00130.xml,,,12:16:00,"{'yes': 81, 'no': 15, 'present': 0, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00130,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/130.json
110,Senate,2,131,"{'bill_id': 'sconres70-110', 'number': 'S.CON.RES.70', 'sponsor_id': 'C000705', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/sconres70.json', 'title': 'An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2009 and including the appropriate budgetary levels for fiscal years 2008 and 2010 through 2013.', 'latest_action': 'Message on Senate action sent to the House.'}",2008-05-15,"{'yes': 0, 'no': 47, 'present': 0, 'not_voting': 2, 'majority_position': 'No'}",Gregg Motion to Instruct Conferees (Tax Increase) re: S. Con. Res. 70; An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2009 and including the appropriate budgetary levels for fiscal,,,"{'yes': 0, 'no': 2, 'present': 0, 'not_voting': 0}",On the Motion,,"{'yes': 44, 'no': 2, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00131.xml,,,17:41:00,"{'yes': 44, 'no': 51, 'present': 0, 'not_voting': 5}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00131,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/131.json
110,Senate,2,132,"{'bill_id': 'sconres70-110', 'number': 'S.CON.RES.70', 'sponsor_id': 'C000705', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/sconres70.json', 'title': 'An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2009 and including the appropriate budgetary levels for fiscal years 2008 and 2010 through 2013.', 'latest_action': 'Message on Senate action sent to the House.'}",2008-05-15,"{'yes': 45, 'no': 2, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Boxer Motion to Instruct Conferees (China - India) re: S. Con. Res. 70; An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2009 and including the appropriate budgetary levels for fisca,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion,,"{'yes': 8, 'no': 38, 'present': 0, 'not_voting': 3, 'majority_position': 'No'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00132.xml,,,18:15:00,"{'yes': 55, 'no': 40, 'present': 0, 'not_voting': 5}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00132,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/132.json
110,Senate,2,133,"{'bill_id': 'sconres70-110', 'number': 'S.CON.RES.70', 'sponsor_id': 'C000705', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/sconres70.json', 'title': 'An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2009 and including the appropriate budgetary levels for fiscal years 2008 and 2010 through 2013.', 'latest_action': 'Message on Senate action sent to the House.'}",2008-05-15,"{'yes': 1, 'no': 46, 'present': 0, 'not_voting': 2, 'majority_position': 'No'}",DeMint Motion to Instruct Conferees (China - India) re: S. Con. Res. 70; An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2009 and including the appropriate budgetary levels for fisc,,,"{'yes': 0, 'no': 2, 'present': 0, 'not_voting': 0}",On the Motion,,"{'yes': 33, 'no': 13, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00133.xml,,,18:35:00,"{'yes': 34, 'no': 61, 'present': 0, 'not_voting': 5}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00133,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/133.json
110,Senate,2,134,"{'bill_id': 'sconres70-110', 'number': 'S.CON.RES.70', 'sponsor_id': 'C000705', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/sconres70.json', 'title': 'An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2009 and including the appropriate budgetary levels for fiscal years 2008 and 2010 through 2013.', 'latest_action': 'Message on Senate action sent to the House.'}",2008-05-15,"{'yes': 3, 'no': 44, 'present': 0, 'not_voting': 2, 'majority_position': 'No'}",Vitter Motion to Instruct Conferees (OCS) re: S. Con. Res. 70; An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2009 and including the appropriate budgetary levels for fiscal years 2,,,"{'yes': 0, 'no': 2, 'present': 0, 'not_voting': 0}",On the Motion,,"{'yes': 41, 'no': 5, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00134.xml,,,18:54:00,"{'yes': 44, 'no': 51, 'present': 0, 'not_voting': 5}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00134,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/134.json
110,Senate,2,135,"{'bill_id': 'sconres70-110', 'number': 'S.CON.RES.70', 'sponsor_id': 'C000705', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/sconres70.json', 'title': 'An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2009 and including the appropriate budgetary levels for fiscal years 2008 and 2010 through 2013.', 'latest_action': 'Message on Senate action sent to the House.'}",2008-05-15,"{'yes': 4, 'no': 43, 'present': 0, 'not_voting': 2, 'majority_position': 'No'}",Gregg Motion to Instruct Conferees (Discretionary Spending) re: S. Con. Res. 70; An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2009 and including the appropriate budgetary levels ,,,"{'yes': 0, 'no': 2, 'present': 0, 'not_voting': 0}",On the Motion,,"{'yes': 43, 'no': 3, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00135.xml,,,19:18:00,"{'yes': 47, 'no': 48, 'present': 0, 'not_voting': 5}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00135,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/135.json
110,Senate,2,136,"{'bill_id': '-110', 'number': '', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2008-05-20,"{'yes': 46, 'no': 0, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}","Confirmation G. Steven Agee, of Virginia to be US Circuit Judge",,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Nomination,,"{'yes': 48, 'no': 0, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Confirmed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00136.xml,,,14:30:00,"{'yes': 96, 'no': 0, 'present': 0, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00136,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/136.json
110,Senate,2,137,"{'bill_id': 'hr2642-110', 'number': 'H.R.2642', 'sponsor_id': 'E000063', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr2642.json', 'title': 'Making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2008, and for other purposes.', 'latest_action': 'Became Public Law No: 110-252.'}",2008-05-22,"{'yes': 48, 'no': 0, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Motion to Concur in the House Amendment No. 2 with Amdt. No. 4803; In the nature of substitute.,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion ,,"{'yes': 25, 'no': 22, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00137.xml,,,11:42:00,"{'yes': 75, 'no': 22, 'present': 0, 'not_voting': 3}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00137,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/137.json
110,Senate,2,138,"{'bill_id': 'hr2642-110', 'number': 'H.R.2642', 'sponsor_id': 'E000063', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr2642.json', 'title': 'Making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2008, and for other purposes.', 'latest_action': 'Became Public Law No: 110-252.'}",2008-05-22,"{'yes': 28, 'no': 20, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}","Motion to Concur in the House Amdt. No. 1 to the Senate Amdt. to HR 2642, with an Amdt. No. 4817; In the nature of a substitute.",,,"{'yes': 0, 'no': 2, 'present': 0, 'not_voting': 0}",On the Motion ,,"{'yes': 6, 'no': 41, 'present': 0, 'not_voting': 2, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00138.xml,,,12:08:00,"{'yes': 34, 'no': 63, 'present': 0, 'not_voting': 3}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00138,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/138.json
110,Senate,2,139,"{'bill_id': 'hr2642-110', 'number': 'H.R.2642', 'sponsor_id': 'E000063', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr2642.json', 'title': 'Making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2008, and for other purposes.', 'latest_action': 'Became Public Law No: 110-252.'}",2008-05-22,"{'yes': 23, 'no': 24, 'present': 0, 'not_voting': 2, 'majority_position': 'None'}",Motion to Concur to the House Amendment No. 1 to the Senate Amdt. with Amdt. No. 4818; In the nature of a substitute.,,,"{'yes': 1, 'no': 1, 'present': 0, 'not_voting': 0}",On the Motion ,,"{'yes': 46, 'no': 1, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00139.xml,,,12:29:00,"{'yes': 70, 'no': 26, 'present': 0, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00139,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/139.json
110,Senate,2,140,"{'bill_id': 'hr2419-110', 'number': 'H.R.2419', 'sponsor_id': 'P000258', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr2419.json', 'title': 'To provide for the continuation of agricultural programs through fiscal year 2012, and for other purposes.', 'latest_action': 'Became Public Law No: 110-234.'}",2008-05-22,"{'yes': 45, 'no': 2, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}","Upon Reconsideration Shall the Bill H.R. 2419 Pass, the Objections of the President of the United States to the Contrary Not Withstanding?; Food and Energy Security Act of 2007",,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On Overriding the Veto,,"{'yes': 35, 'no': 11, 'present': 1, 'not_voting': 2, 'majority_position': 'Yes'}",Veto Overridden,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00140.xml,,,11:57:00,"{'yes': 82, 'no': 13, 'present': 1, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00140,2/3,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/140.json
